ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
EI0044  ,ATLAS3_J003022.6-435643C,00:30:22.67,-43:56:43.2,7.594451,-43.945321,0.91,1.4,0.027,1.05,1.47,0.171,0.029,0.171,0.029,0.171,0.029,0.177,0.03,0.177,0.03,0.177,0.03,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0044*SWIRE3_J003022.68-435643.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0044  ,SWIRE3_J003022.68-435643.6,382223,SWIRE3_J003022.68-435643.6,7.5945,-43.94545,0.00868,0.00911,33,202.51,1.43,247.61,1.47,0.04,CA3,2,193.08,2.0,226.7,2.3,0.07,CA2,2,175.31,4.62,240.54,7.71,0.05,CA0,0,459.69,6.05,517.72,9.66,0.79,CA0,0,1184.57,31.13,1194.6,43.11,0.37,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970316342,7.594374,-43.945404,20.709345,19.759268,19.410975,19.13292,0.003,0.0009,0.0013,0.0013,2970316342,2970316342,S448                          ,7.5945,-43.945430555555554,0.3224,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0045  ,ATLAS3_J003023.1-432118C,00:30:23.18,-43:21:18.1,7.596594,-43.355014,0.33,0.52,0.029,1.05,1.461,0.575,0.042,0.575,0.042,0.575,0.042,0.592,0.044,0.592,0.044,0.592,0.044,-999.0,-999.0,P,-2.348,0.784,ELAIS-S1,EI0045*SWIRE3_J003023.22-432118.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0045  ,SWIRE3_J003023.22-432118.1,368160,SWIRE3_J003023.22-432118.1,7.59679,-43.35505,0.013,0.0121,33,61.76,1.04,67.79,1.21,0.67,CA2,0,77.95,1.58,87.69,2.11,0.84,CA0,0,91.34,5.27,100.42,5.53,0.01,CA0,0,141.1,6.0,159.5,8.75,0.64,CA0,0,683.87,26.97,646.25,32.7,0.49,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970962536,7.596638,-43.35509,22.654106,22.229332,21.547579,21.668718,0.015,0.0093,0.0084,0.0124,2970962536,2970962536,SVA1_COADD-2970962536         ,7.596625,-43.3550833333333,1.92007,-9.999,3.0,DES_AAOmega         ,                              ,9,21600,2
EI0050  ,ATLAS3_J003026.0-430915C,00:30:26.01,-43:09:15.5,7.608356,-43.154315,0.43,0.67,0.035,1.07,1.445,0.515,0.046,0.515,0.046,0.515,0.046,0.527,0.047,0.527,0.047,0.527,0.047,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0050*SWIRE3_J003026.04-430916.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0050  ,SWIRE3_J003026.04-430916.1,262734,SWIRE3_J003026.04-430916.1,7.60853,-43.1545,0.00684,0.00745,23,258.59,2.27,309.39,2.23,0.55,CA3,1,286.07,2.62,356.08,3.01,0.41,CA3,1,312.53,6.74,401.99,8.69,0.07,CA0,0,718.22,7.32,789.26,10.99,0.9,CA0,-1,3696.58,33.06,2979.45,37.65,0.94,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970989405,7.608426,-43.15448,21.056086,20.174341,19.840124,19.41133,0.0039,0.0018,0.0019,0.0017,2970989405,2970989405,S1126                         ,7.608499999999999,-43.154491666666665,0.3877,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0053  ,ATLAS3_J003027.5-432126C,00:30:27.56,-43:21:26.6,7.614846,-43.357389,0.72,1.11,0.028,1.05,1.463,0.23,0.032,0.23,0.032,0.23,0.032,0.237,0.033,0.237,0.033,0.237,0.033,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0053*SWIRE3_J003027.59-432127.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0053  ,SWIRE3_J003027.59-432127.0,367695,SWIRE3_J003027.59-432127.0,7.61498,-43.3575,0.0146,0.0135,33,54.73,0.92,59.95,1.01,0.03,CA2,0,68.51,1.23,72.61,1.42,0.03,CA0,0,55.93,4.51,64.35,5.22,0.32,CA0,0,75.86,4.71,69.82,6.3,0.04,CA0,0,554.57,25.87,423.66,27.84,0.08,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970962406,7.614858,-43.357653,23.507086,23.247074,22.853672,22.486471,0.0317,0.0233,0.0259,0.0259,2970962406,2970962406,SVA1_COADD-2970962406         ,7.614875,-43.3576666666667,0.77021,-9.999,3.0,DES_AAOmega         ,                              ,11,26400,2
EI0065  ,ATLAS3_J003032.6-431140C,00:30:32.65,-43:11:40.3,7.636031,-43.194541,0.68,1.06,0.03,1.06,1.454,0.263,0.035,0.263,0.035,0.263,0.035,0.27,0.036,0.27,0.036,0.27,0.036,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0065*SWIRE3_J003032.62-431140.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI0065  ,SWIRE3_J003032.62-431140.4,262826,SWIRE3_J003032.62-431140.4,7.63593,-43.19456,0.00875,0.00961,23,203.07,1.66,257.83,1.78,0.03,CA2,2,182.81,1.77,219.63,2.06,0.03,CA2,2,185.8,5.52,253.07,9.17,0.0,CA0,0,260.19,4.94,262.85,6.79,0.22,CA0,0,820.14,30.28,761.12,37.95,0.5,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970979060,7.635884,-43.194673,22.892847,22.29687,21.544025,20.942339,0.0172,0.0095,0.008,0.0063,2970979060,2970979060,SVA1_COADD-2970979060         ,7.635875,-43.1946666666667,1.07105,-9.999,3.0,DES_AAOmega         ,                              ,9,21600,2
EI0066C3,ATLAS3_J003035.1-432340C,00:30:35.10,-43:23:40.6,7.646238,-43.394623,0.17,0.26,0.026,1.04,1.468,2.065,0.105,2.454,0.125,3.451,0.139534941860453,2.114,0.109,2.513,0.129,3.533,0.1437428259079388,4.2,0.9,E,-0.499,0.149,ELAIS-S1,EI0066C3*SWIRE3_J003035.03-432341.5*m3*C0,-----------------------------------------------------,1,3,1,EI0066C3,SWIRE3_J003035.03-432341.5,367646,SWIRE3_J003035.03-432341.5,7.64599,-43.39488,0.0132,0.011,33,204.28,2.04,389.35,2.87,0.03,EK0,2,118.63,2.02,231.44,3.25,0.04,CA0,2,124.25,6.13,163.15,10.16,0.0,CA0,0,63.59,5.49,53.08,5.47,0.12,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970958439,7.645893,-43.394766,23.47017,21.575676,20.456135,20.024014,0.0323,0.0053,0.0032,0.003,2970958439,2970958439,SVA1_COADD-2970958439         ,7.645875,-43.3947777777778,0.65781,-9.999,4.0,DES_AAOmega         ,                              ,5,12000,4
EI0080  ,ATLAS3_J003040.4-431521C,00:30:40.44,-43:15:21.3,7.668496,-43.255907,0.72,1.11,0.025,1.05,1.462,0.21,0.029,0.21,0.029,0.21,0.029,0.216,0.03,0.216,0.03,0.216,0.03,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0080*SWIRE3_J003040.44-431520.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0080  ,SWIRE3_J003040.44-431520.2,263241,SWIRE3_J003040.44-431520.2,7.66851,-43.25563,0.0178,0.0154,23,29.2,0.86,49.72,1.42,0.6,CA2,0,35.69,1.23,44.96,1.88,0.18,CA0,0,50.24,5.29,35.0,4.62,0.46,CA0,0,119.85,5.63,93.19,6.41,0.52,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970971976,7.668439,-43.25569,23.607998,23.151695,22.910973,22.248722,0.0323,0.0203,0.0271,0.0206,2970971976,2970971976,SVA1_COADD-2970971976         ,7.66845833333333,-43.2556944444444,1.30078,-9.999,3.0,DES_AAOmega         ,                              ,9,21600,2
EI0094  ,ATLAS3_J003044.1-431819C,00:30:44.16,-43:18:19.1,7.683993,-43.3053,1.09,1.68,0.024,1.05,1.466,0.129,0.026,0.129,0.026,0.129,0.026,0.134,0.027,0.134,0.027,0.134,0.027,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0094*SWIRE3_J003044.19-431818.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI0094  ,SWIRE3_J003044.19-431818.8,263866,SWIRE3_J003044.19-431818.8,7.68413,-43.30524,0.00846,0.0076,23,154.3,1.45,171.84,1.46,0.12,CA2,1,150.46,1.99,162.62,2.22,0.3,CA0,0,142.13,4.96,164.57,7.53,0.04,CA2,0,850.51,7.75,891.31,10.17,0.12,CA0,1,1459.88,32.84,1451.71,43.48,0.51,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970967400,7.684011,-43.305283,20.42913,19.742105,19.363499,19.249708,0.0025,0.0012,0.0013,0.0014,2970967400,2970967400,SVA1_COADD-2970967400         ,7.684,-43.3052777777778,0.21883,-9.999,4.0,DES_AAOmega         ,AMo 8 0.21883 4 {} | CLi 8 0.2,3,3600,4
EI0107  ,ATLAS3_J003049.3-431920C,00:30:49.30,-43:19:20.6,7.705401,-43.322401,0.88,1.36,0.023,1.04,1.468,0.153,0.025,0.153,0.025,0.153,0.025,0.158,0.026,0.158,0.026,0.158,0.026,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0107*SWIRE3_J003049.32-431918.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI0107  ,SWIRE3_J003049.32-431918.8,263607,SWIRE3_J003049.32-431918.8,7.70554,-43.32189,0.00936,0.00835,23,99.76,1.17,92.9,1.07,0.98,CA0,0,116.51,1.6,109.55,1.53,0.94,CA0,0,76.32,4.45,51.21,4.01,0.52,CA0,0,528.53,6.11,539.93,8.01,0.79,CA0,1,921.9,31.89,897.73,40.25,0.38,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970965071,7.705416,-43.321948,22.5661,21.54795,20.935465,20.664753,0.0131,0.0056,0.0047,0.0049,2970965071,2970965071,SVA1_COADD-2970965071         ,7.70541666666667,-43.3219444444444,0.27476,-9.999,4.0,DES_AAOmega         ,//                            ,5,12000,4
EI0136  ,ATLAS3_J003102.0-430444C,00:31:02.07,-43:04:44.1,7.758634,-43.078912,1.01,1.56,0.028,1.05,1.471,0.163,0.031,0.163,0.031,0.163,0.031,0.168,0.032,0.168,0.032,0.168,0.032,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0136*SWIRE3_J003102.08-430443.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0136  ,SWIRE3_J003102.08-430443.3,256953,SWIRE3_J003102.08-430443.3,7.75868,-43.07871,0.00763,0.00785,23,265.64,2.08,376.55,2.27,0.03,CA0,2,222.36,1.98,307.06,2.35,0.03,CA0,2,175.3,5.81,227.61,7.6,0.0,CA0,0,543.99,5.79,697.46,9.12,0.01,CA0,2,1000.93,33.75,701.23,35.71,0.45,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971005565,7.758519,-43.078723,20.304739,19.344997,18.935518,18.724134,0.0026,0.001,0.001,0.001,2971005565,2971005565,SVA1_COADD-2971005565         ,7.7585,-43.0787222222222,0.20699,-9.999,4.0,DES_AAOmega         ,//                            ,3,5400,4
EI0145  ,ATLAS3_J003104.6-425633C,00:31:04.66,-42:56:33.0,7.769405,-42.942492,0.86,1.33,0.045,1.05,1.451,0.304,0.049,0.755,0.058,0.755,0.058,0.312,0.051,0.774,0.06,0.774,0.06,11.7,1.8,E,-999.0,-999.0,ELAIS-S1,EI0145*SWIRE3_J003104.73-425634.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0145  ,SWIRE3_J003104.73-425634.1,286558,SWIRE3_J003104.73-425634.1,7.76971,-42.94283,0.00745,0.00842,24,529.28,3.16,2019.2,5.65,0.03,EK2,2,344.88,2.45,1297.84,5.62,0.03,EK2,2,312.07,7.65,1319.38,22.74,0.0,EK0,2,1051.77,7.62,6785.37,25.01,0.01,EK0,2,2839.94,30.22,3946.21,61.29,0.0,CA0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971037015,7.769606,-42.942875,19.316814,18.399342,18.021755,17.781216,0.0014,0.0006,0.0006,0.0005,2971037015,2971037015,g0031047-425634               ,7.76975,-42.94286111111111,0.071151,-9.999,4.0,6dF                 ,-                             ,-9,-9,4
EI0148  ,ATLAS3_J003104.7-432215C,00:31:04.79,-43:22:15.9,7.769964,-43.371086,0.64,1.0,0.021,1.04,1.472,0.191,0.024,0.191,0.024,0.191,0.024,0.198,0.025,0.198,0.025,0.198,0.025,-999.0,-999.0,P,0.068,1.247,ELAIS-S1,EI0148*SWIRE3_J003104.86-432216.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI0148  ,SWIRE3_J003104.86-432216.4,262895,SWIRE3_J003104.86-432216.4,7.77027,-43.37124,0.0112,0.0109,23,117.25,1.5,162.51,1.92,0.05,CA2,2,122.82,1.52,125.12,1.64,0.13,CA2,0,143.31,4.59,141.52,5.65,0.15,CA0,0,210.28,4.82,222.53,6.98,0.55,CA0,0,1172.62,31.18,834.04,32.16,0.79,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970960988,7.770062,-43.371317,24.30017,23.393816,22.409904,21.748299,0.0647,0.0259,0.0176,0.0131,2970960988,2970960988,SVA1_COADD-2970960988         ,7.77004166666667,-43.3713055555556,1.06221,-9.999,3.0,DES_AAOmega         ,                              ,8,19200,2
EI0153  ,ATLAS3_J003105.6-431437C,00:31:05.67,-43:14:37.1,7.773616,-43.243635,0.87,1.35,0.021,1.04,1.473,0.142,0.023,0.142,0.023,0.142,0.023,0.147,0.024,0.147,0.024,0.147,0.024,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0153*SWIRE3_J003105.66-431434.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI0153  ,SWIRE3_J003105.66-431434.8,260124,SWIRE3_J003105.66-431434.8,7.7736,-43.24302,0.01,0.0063,23,237.27,1.56,329.13,1.67,0.03,CA0,2,189.96,1.81,246.53,2.08,0.03,CA0,2,150.98,4.38,187.91,6.69,0.09,CA0,0,588.39,5.78,723.71,8.63,0.04,CA0,2,844.63,32.58,518.92,29.74,0.45,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970974294,7.773537,-43.243056,20.977575,19.858404,19.366976,19.039984,0.0037,0.0014,0.0013,0.0012,2970974294,2970974294,SVA1_COADD-2970974294         ,7.77354166666667,-43.2430555555556,0.14865,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI0155  ,ATLAS3_J003105.9-432943C,00:31:05.93,-43:29:43.5,7.774713,-43.495419,0.34,0.53,0.022,1.03,1.47,0.408,0.031,0.678,0.04,0.678,0.04,0.422,0.032,0.701,0.042,0.701,0.042,7.8,0.9,E,-1.035,1.046,ELAIS-S1,EI0155*SWIRE3_J003104.52-432936.6*m1*C0  ,-----------------------------------------------------,4,1,1,EI0155  ,SWIRE3_J003104.52-432936.6,366346,SWIRE3_J003104.52-432936.6,7.76887,-43.49352,0.0108,0.0111,33,70.8,1.22,65.33,1.18,0.95,CA0,0,55.43,1.39,52.2,1.51,0.79,CA0,0,59.44,5.6,48.96,5.23,0.46,CA0,0,166.61,5.94,120.7,6.46,0.71,CA0,0,1597.86,31.46,1243.17,38.36,0.77,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970947339,7.768681,-43.493502,23.83398,22.466124,21.670732,21.30994,0.0446,0.0155,0.0118,0.0112,2970947339,2970947339,S842                          ,7.768875000000001,-43.493519444444445,0.7254,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0159  ,ATLAS3_J003107.3-434035C,00:31:07.36,-43:40:35.9,7.780674,-43.676639,0.82,1.27,0.033,1.05,1.452,0.238,0.037,0.238,0.037,0.238,0.037,0.244,0.038,0.244,0.038,0.244,0.038,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0159*SWIRE3_J003107.43-434037.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI0159  ,SWIRE3_J003107.43-434037.5,370040,SWIRE3_J003107.43-434037.5,7.78098,-43.67709,0.00832,0.00626,33,199.44,1.89,224.3,1.88,0.04,CA0,2,191.26,2.2,211.53,2.37,0.04,CA0,0,166.32,6.37,152.4,7.3,0.15,CA0,0,938.71,8.12,986.33,9.9,0.41,CA0,1,1303.67,25.55,1031.84,30.91,0.85,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970928735,7.780871,-43.677131,21.199774,20.222433,19.72222,19.469748,0.0044,0.0018,0.0017,0.0016,2970928735,2970928735,SWIRE4 J003107.43-434037.5    ,7.780958333333331,-43.67708333333333,0.2176,-9.999,-2.0,ATLAS               ,5                             ,-9,-9,2
EI0188  ,ATLAS3_J003114.6-434849C,00:31:14.69,-43:48:49.9,7.811213,-43.813874,0.97,1.49,0.023,1.05,1.455,0.141,0.026,0.141,0.026,0.141,0.026,0.145,0.026,0.145,0.026,0.145,0.026,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0188*SWIRE3_J003114.66-434850.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0188  ,SWIRE3_J003114.66-434850.1,372279,SWIRE3_J003114.66-434850.1,7.81109,-43.81393,0.0139,0.0117,33,92.67,1.16,105.69,1.3,0.31,CA0,1,104.94,1.46,119.57,1.87,0.42,CA0,0,74.12,5.28,60.37,6.39,0.05,CA0,0,75.9,4.73,69.84,5.69,0.38,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970912536,7.811039,-43.813978,24.982853,23.943838,23.12082,22.458033,0.1143,0.047,0.0325,0.024,2970912536,2970912536,SVA1_COADD-2970912536         ,7.81104166666667,-43.8139722222222,0.05146,-9.999,3.0,DES_AAOmega         ,                              ,13,31200,2
EI0190  ,ATLAS3_J003115.9-431057C,00:31:15.92,-43:10:57.9,7.816348,-43.182739,0.82,1.27,0.022,1.04,1.479,0.152,0.024,0.152,0.024,0.152,0.024,0.158,0.025,0.158,0.025,0.158,0.025,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0190*SWIRE3_J003115.89-431056.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0190  ,SWIRE3_J003115.89-431056.3,257572,SWIRE3_J003115.89-431056.3,7.81621,-43.18232,0.0086,0.00853,23,130.4,1.62,124.48,1.5,0.98,CA0,0,96.0,1.36,87.85,1.3,0.93,CA0,0,95.76,5.8,84.16,6.34,0.57,CA0,0,420.04,5.35,409.73,7.09,0.61,CA0,0,959.3,30.78,852.37,36.64,0.52,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970979818,7.816123,-43.182354,20.833225,19.803383,19.351295,19.086246,0.0066,0.0018,0.0019,0.0016,2970979818,2970979818,SVA1_COADD-2970979818         ,7.816125,-43.1823611111111,0.11232,-9.999,3.0,DES_AAOmega         ,//                            ,2,4800,2
EI0197  ,ATLAS3_J003120.1-425650C,00:31:20.12,-42:56:50.5,7.833851,-42.947355,0.78,1.2,0.038,1.05,1.46,0.287,0.042,0.287,0.042,0.287,0.042,0.296,0.044,0.296,0.044,0.296,0.044,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0197*SWIRE3_J003120.13-425652.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0197  ,SWIRE3_J003120.13-425652.0,285116,SWIRE3_J003120.13-425652.0,7.8339,-42.94779,0.00986,0.00511,24,254.12,2.21,368.42,2.42,0.03,CA2,2,253.34,2.47,346.97,2.88,0.03,CA2,2,196.56,6.63,235.49,10.22,0.0,CA0,0,1161.0,8.58,1660.06,13.33,0.03,CA3,2,2140.58,27.33,2344.18,40.96,0.01,CA0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971032895,7.833775,-42.947876,21.676142,20.626879,20.05423,19.75683,0.0066,0.0024,0.0023,0.0022,2971032895,2971032895,SVA1_COADD-2971032895         ,7.83379166666667,-42.9478888888889,0.22246,-9.999,4.0,DES_AAOmega         ,//                            ,2,4800,4
EI0204  ,ATLAS3_J003121.9-430449C,00:31:21.92,-43:04:49.5,7.841326,-43.080414,0.22,0.35,0.025,1.04,1.48,0.899,0.053,0.899,0.053,0.899,0.053,0.934,0.055,0.934,0.055,0.934,0.055,-999.0,-999.0,P,-0.63,0.354,ELAIS-S1,EI0204*SWIRE3_J003121.93-430449.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0204  ,SWIRE3_J003121.93-430449.1,254720,SWIRE3_J003121.93-430449.1,7.84141,-43.08031,0.0115,0.0103,23,211.22,2.08,403.49,2.82,0.03,EK3,2,130.44,1.58,259.41,2.77,0.03,CA3,2,99.53,5.81,140.5,8.71,0.09,CA0,0,90.61,4.52,104.43,6.64,0.49,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971004212,7.841421,-43.080324,26.247341,25.104382,24.454203,23.783915,0.3762,0.1216,0.1127,0.0842,2971004212,2971004212,S1164                         ,7.841375000000001,-43.08031111111112,0.6562,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0209  ,ATLAS3_J003123.7-433254C,00:31:23.78,-43:32:54.9,7.849064,-43.548581,0.41,0.64,0.023,1.04,1.466,0.344,0.03,0.344,0.03,0.344,0.03,0.355,0.031,0.355,0.031,0.355,0.031,-999.0,-999.0,P,-1.093,1.048,ELAIS-S1,EI0209*SWIRE3_J003123.75-433256.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0209  ,SWIRE3_J003123.75-433256.2,365332,SWIRE3_J003123.75-433256.2,7.84896,-43.54896,0.00814,0.0081,33,126.57,1.57,115.0,1.4,0.98,CA0,0,134.63,1.81,121.8,1.76,0.98,CA0,0,130.56,5.53,112.85,5.93,0.41,CA0,0,515.32,6.21,580.97,10.06,0.63,CA0,1,2445.81,26.89,2237.06,39.5,0.49,CA3,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970942069,7.848839,-43.548974,23.20514,21.648045,20.970467,20.404688,0.0229,0.0053,0.0048,0.0038,2970942069,2970942069,S791                          ,7.848916666666668,-43.54896111111111,0.3929,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
